matchStatus,confidence,lineNumber,sourceStationCode,routeStopNameKo,selectedStationNumber,selectedStationNameKo,selectedStationCandidateId,candidateStationMatches,diagnostics,stopCandidateId
"code-only","medium","I28K1","1863","구성역","1863","구성역","candidate:kric:urban-rail-station:I4105:1863:row-135","candidate:kric:urban-rail-station:I4105:1863:row-135","station-code-found-on-different-line","candidate:kric:urban-rail-route-stop:I28K1:25"
"code-only","medium","I28K1","1864","신갈역","1864","신갈역","candidate:kric:urban-rail-station:I4105:1864:row-652","candidate:kric:urban-rail-station:I4105:1864:row-652","station-code-found-on-different-line","candidate:kric:urban-rail-route-stop:I28K1:26"
"code-only","medium","I28K1","1865","기흥역","1865","기흥역","candidate:kric:urban-rail-station:I4105:1865:row-167","candidate:kric:urban-rail-station:I4105:1865:row-167","station-code-found-on-different-line","candidate:kric:urban-rail-route-stop:I28K1:27"
"code-only","medium","I28K1","1866","상갈역","1866","상갈역","candidate:kric:urban-rail-station:I4105:1866:row-515","candidate:kric:urban-rail-station:I4105:1866:row-515","station-code-found-on-different-line","candidate:kric:urban-rail-route-stop:I28K1:28"
"code-only","medium","I28K1","1867","청명역","1867","청명역","candidate:kric:urban-rail-station:I4105:1867:row-994","candidate:kric:urban-rail-station:I4105:1867:row-994","station-code-found-on-different-line","candidate:kric:urban-rail-route-stop:I28K1:29"
"code-only","medium","I28K1","1868","영통역","1868","영통역","candidate:kric:urban-rail-station:I4105:1868:row-775","candidate:kric:urban-rail-station:I4105:1868:row-775","station-code-found-on-different-line","candidate:kric:urban-rail-route-stop:I28K1:30"
"code-only","medium","I28K1","1869","망포역","1869","망포역","candidate:kric:urban-rail-station:I4105:1869:row-363","candidate:kric:urban-rail-station:I4105:1869:row-363","station-code-found-on-different-line","candidate:kric:urban-rail-route-stop:I28K1:31"
"code-only","medium","I28K1","1870","매탄권선역","1870","매탄권선역","candidate:kric:urban-rail-station:I4105:1870:row-368","candidate:kric:urban-rail-station:I4105:1870:row-368","station-code-found-on-different-line","candidate:kric:urban-rail-route-stop:I28K1:32"
"code-only","medium","I28K1","1871","수원시청역","1871","수원시청역","candidate:kric:urban-rail-station:I4105:1871:row-633","candidate:kric:urban-rail-station:I4105:1871:row-633","station-code-found-on-different-line","candidate:kric:urban-rail-route-stop:I28K1:33"
"code-only","medium","I28K1","1872","매교역","1872","매교역","candidate:kric:urban-rail-station:I4105:1872:row-364","candidate:kric:urban-rail-station:I4105:1872:row-364","station-code-found-on-different-line","candidate:kric:urban-rail-route-stop:I28K1:34"
"code-only","medium","I28K1","1846","수원역","1846","수원역(분당)","candidate:kric:urban-rail-station:I4105:1846:row-632","candidate:kric:urban-rail-station:I4105:1846:row-632","station-code-found-on-different-line","candidate:kric:urban-rail-route-stop:I28K1:35"
"exact","high","I4103","1450","선바위역","1450","선바위역","candidate:kric:urban-rail-station:I4103:1450:row-576","candidate:kric:urban-rail-station:I4103:1450:row-576","","candidate:kric:urban-rail-route-stop:I4103:1"
"exact","high","I4103","1451","경마공원역","1451","경마공원역","candidate:kric:urban-rail-station:I4103:1451:row-64","candidate:kric:urban-rail-station:I4103:1451:row-64","","candidate:kric:urban-rail-route-stop:I4103:2"
"exact","high","I4103","1452","대공원역","1452","대공원역","candidate:kric:urban-rail-station:I4103:1452:row-244","candidate:kric:urban-rail-station:I4103:1452:row-244","","candidate:kric:urban-rail-route-stop:I4103:3"
"exact","high","I4103","1453","과천역","1453","과천역","candidate:kric:urban-rail-station:I4103:1453:row-101","candidate:kric:urban-rail-station:I4103:1453:row-101","","candidate:kric:urban-rail-route-stop:I4103:4"
"exact","high","I4103","1454","정부과천청사역","1454","정부과천청사역","candidate:kric:urban-rail-station:I4103:1454:row-917","candidate:kric:urban-rail-station:I4103:1454:row-917","","candidate:kric:urban-rail-route-stop:I4103:5"
"exact","high","I4103","1455","인덕원역","1455","인덕원역","candidate:kric:urban-rail-station:I4103:1455:row-870","candidate:kric:urban-rail-station:I4103:1455:row-870","","candidate:kric:urban-rail-route-stop:I4103:6"
"exact","high","I4103","1456","평촌역","1456","평촌역","candidate:kric:urban-rail-station:I4103:1456:row-1041","candidate:kric:urban-rail-station:I4103:1456:row-1041","","candidate:kric:urban-rail-route-stop:I4103:7"
"exact","high","I4103","1457","범계역","1457","범계역","candidate:kric:urban-rail-station:I4103:1457:row-429","candidate:kric:urban-rail-station:I4103:1457:row-429","","candidate:kric:urban-rail-route-stop:I4103:8"
"exact","high","I4103","1751","산본역","1751","산본역","candidate:kric:urban-rail-station:I4103:1751:row-502","candidate:kric:urban-rail-station:I4103:1751:row-502","","candidate:kric:urban-rail-route-stop:I4103:9"
"exact","high","I4103","1763","수리산역","1763","수리산역","candidate:kric:urban-rail-station:I4103:1763:row-619","candidate:kric:urban-rail-station:I4103:1763:row-619","","candidate:kric:urban-rail-route-stop:I4103:10"
"exact","high","I4103","1752","대야미역","1752","대야미역","candidate:kric:urban-rail-station:I4103:1752:row-260","candidate:kric:urban-rail-station:I4103:1752:row-260","","candidate:kric:urban-rail-route-stop:I4103:11"
"exact","high","I4103","1753","반월역","1753","반월역","candidate:kric:urban-rail-station:I4103:1753:row-410","candidate:kric:urban-rail-station:I4103:1753:row-410","","candidate:kric:urban-rail-route-stop:I4103:12"
"exact","high","I4103","1754","상록수역","1754","상록수역","candidate:kric:urban-rail-station:I4103:1754:row-519","candidate:kric:urban-rail-station:I4103:1754:row-519","","candidate:kric:urban-rail-route-stop:I4103:13"
"exact","high","I4103","1755","한대앞역","1755","한대앞역","candidate:kric:urban-rail-station:I4103:1755:row-1060","candidate:kric:urban-rail-station:I4103:1755:row-1060","","candidate:kric:urban-rail-route-stop:I4103:14"
"exact","high","I4103","1756","중앙역","1756","중앙역","candidate:kric:urban-rail-station:I4103:1756:row-952","candidate:kric:urban-rail-station:I4103:1756:row-952","","candidate:kric:urban-rail-route-stop:I4103:15"
"exact","high","I4103","1757","고잔역","1757","고잔역","candidate:kric:urban-rail-station:I4103:1757:row-83","candidate:kric:urban-rail-station:I4103:1757:row-83","","candidate:kric:urban-rail-route-stop:I4103:16"
"exact","high","I4103","1758","초지역","1758","초지역","candidate:kric:urban-rail-station:I4103:1758:row-1001","candidate:kric:urban-rail-station:I4103:1758:row-1001","","candidate:kric:urban-rail-route-stop:I4103:17"
"exact","high","I4103","1759","안산역","1759","안산역","candidate:kric:urban-rail-station:I4103:1759:row-713","candidate:kric:urban-rail-station:I4103:1759:row-713","","candidate:kric:urban-rail-route-stop:I4103:18"
"exact","medium","I4103","1760","신길온천역","1760","능길역","candidate:kric:urban-rail-station:I4103:1760:row-224","candidate:kric:urban-rail-station:I4103:1760:row-224","exact-code-name-mismatch","candidate:kric:urban-rail-route-stop:I4103:19"
"exact","high","I4103","1761","정왕역","1761","정왕역","candidate:kric:urban-rail-station:I4103:1761:row-919","candidate:kric:urban-rail-station:I4103:1761:row-919","","candidate:kric:urban-rail-route-stop:I4103:20"
"exact","high","I4103","1762","오이도역","1762","오이도역","candidate:kric:urban-rail-station:I4103:1762:row-789","candidate:kric:urban-rail-station:I4103:1762:row-789","","candidate:kric:urban-rail-route-stop:I4103:21"
"exact","high","I4108","1285","임진강역","1285","임진강역","candidate:kric:urban-rail-station:I4108:1285:row-890","candidate:kric:urban-rail-station:I4108:1285:row-890","","candidate:kric:urban-rail-route-stop:I4108:1"
"exact","high","I4108","1286","운천역","1286","운천역","candidate:kric:urban-rail-station:I4108:1286:row-826","candidate:kric:urban-rail-station:I4108:1286:row-826","","candidate:kric:urban-rail-route-stop:I4108:2"
"exact","high","I4108","1284","문산역","1284","문산역","candidate:kric:urban-rail-station:I4108:1284:row-389","candidate:kric:urban-rail-station:I4108:1284:row-389","","candidate:kric:urban-rail-route-stop:I4108:3"
"exact","high","I4108","1283","파주역","1283","파주역","candidate:kric:urban-rail-station:I4108:1283:row-1030","candidate:kric:urban-rail-station:I4108:1283:row-1030","","candidate:kric:urban-rail-route-stop:I4108:4"
"exact","high","I4108","1282","월롱역","1282","월롱역","candidate:kric:urban-rail-station:I4108:1282:row-842","candidate:kric:urban-rail-station:I4108:1282:row-842","","candidate:kric:urban-rail-route-stop:I4108:5"
"exact","high","I4108","1280","금촌역","1280","금촌역","candidate:kric:urban-rail-station:I4108:1280:row-163","candidate:kric:urban-rail-station:I4108:1280:row-163","","candidate:kric:urban-rail-route-stop:I4108:6"
"exact","high","I4108","1279","금릉역","1279","금릉역","candidate:kric:urban-rail-station:I4108:1279:row-158","candidate:kric:urban-rail-station:I4108:1279:row-158","","candidate:kric:urban-rail-route-stop:I4108:7"
"exact","high","I4108","1278","운정역","1278","운정역","candidate:kric:urban-rail-station:I4108:1278:row-824","candidate:kric:urban-rail-station:I4108:1278:row-824","","candidate:kric:urban-rail-route-stop:I4108:8"
"exact","high","I4108","1277","야당역","1277","야당역","candidate:kric:urban-rail-station:I4108:1277:row-725","candidate:kric:urban-rail-station:I4108:1277:row-725","","candidate:kric:urban-rail-route-stop:I4108:9"
"exact","high","I4108","1276","탄현역","1276","탄현역","candidate:kric:urban-rail-station:I4108:1276:row-1018","candidate:kric:urban-rail-station:I4108:1276:row-1018","","candidate:kric:urban-rail-route-stop:I4108:10"
"exact","high","I4108","1275","일산역","1275","일산역","candidate:kric:urban-rail-station:I4108:1275:row-886","candidate:kric:urban-rail-station:I4108:1275:row-886","","candidate:kric:urban-rail-route-stop:I4108:11"
"exact","high","I4108","1274","풍산역","1274","풍산역","candidate:kric:urban-rail-station:I4108:1274:row-1046","candidate:kric:urban-rail-station:I4108:1274:row-1046","","candidate:kric:urban-rail-route-stop:I4108:12"
"exact","high","I4108","1273","백마역","1273","백마역","candidate:kric:urban-rail-station:I4108:1273:row-423","candidate:kric:urban-rail-station:I4108:1273:row-423","","candidate:kric:urban-rail-route-stop:I4108:13"
"exact","high","I4108","1272","곡산역","1272","곡산역","candidate:kric:urban-rail-station:I4108:1272:row-87","candidate:kric:urban-rail-station:I4108:1272:row-87","","candidate:kric:urban-rail-route-stop:I4108:14"
"exact","high","I4108","1271","능곡역","1271","능곡역","candidate:kric:urban-rail-station:I4108:1271:row-221","candidate:kric:urban-rail-station:I4108:1271:row-221","","candidate:kric:urban-rail-route-stop:I4108:15"
"exact","high","I4108","1270","행신역","1270","행신역","candidate:kric:urban-rail-station:I4108:1270:row-1072","candidate:kric:urban-rail-station:I4108:1270:row-1072","","candidate:kric:urban-rail-route-stop:I4108:16"
"exact","high","I4108","1269","강매역","1269","강매역","candidate:kric:urban-rail-station:I4108:1269:row-34","candidate:kric:urban-rail-station:I4108:1269:row-34","","candidate:kric:urban-rail-route-stop:I4108:17"
"exact","high","I4108","1268","한국항공대","1268","한국항공대","candidate:kric:urban-rail-station:I4108:1268:row-1058","candidate:kric:urban-rail-station:I4108:1268:row-1058","","candidate:kric:urban-rail-route-stop:I4108:18"
"exact","high","I4108","1267","수색역","1267","수색역","candidate:kric:urban-rail-station:I4108:1267:row-620","candidate:kric:urban-rail-station:I4108:1267:row-620","","candidate:kric:urban-rail-route-stop:I4108:19"
"exact","medium","I4108","1266","디엠시역","1266","디지털미디어시티역","candidate:kric:urban-rail-station:I4108:1266:row-339","candidate:kric:urban-rail-station:I4108:1266:row-339","exact-code-name-mismatch","candidate:kric:urban-rail-route-stop:I4108:20"
"exact","medium","I4108","1264","홍대입구(경의선)역","1264","홍대입구역","candidate:kric:urban-rail-station:I4108:1264:row-1080","candidate:kric:urban-rail-station:I4108:1264:row-1080","exact-code-name-mismatch","candidate:kric:urban-rail-route-stop:I4108:21"
"exact","high","I4108","1263","서강대역","1263","서강대역","candidate:kric:urban-rail-station:I4108:1263:row-535","candidate:kric:urban-rail-station:I4108:1263:row-535","","candidate:kric:urban-rail-route-stop:I4108:22"
"exact","medium","I4108","1262","공덕(경의선)역","1262","공덕역","candidate:kric:urban-rail-station:I4108:1262:row-95","candidate:kric:urban-rail-station:I4108:1262:row-95","exact-code-name-mismatch","candidate:kric:urban-rail-route-stop:I4108:23"
"exact","high","I4108","1261","효창공원앞역","1261","효창공원앞역","candidate:kric:urban-rail-station:I4108:1261:row-1098","candidate:kric:urban-rail-station:I4108:1261:row-1098","","candidate:kric:urban-rail-route-stop:I4108:24"
"exact","high","I4108","1265","가좌역","1265","가좌역","candidate:kric:urban-rail-station:I4108:1265:row-15","candidate:kric:urban-rail-station:I4108:1265:row-15","","candidate:kric:urban-rail-route-stop:I4108:25"
"exact","high","I4108","1252","신촌역","1252","신촌역","candidate:kric:urban-rail-station:I4108:1252:row-693","candidate:kric:urban-rail-station:I4108:1252:row-693","","candidate:kric:urban-rail-route-stop:I4108:26"
"exact","medium","I4108","1251","서울(경의선)역","1251","서울역(경의선)","candidate:kric:urban-rail-station:I4108:1251:row-557","candidate:kric:urban-rail-station:I4108:1251:row-557","exact-code-name-mismatch","candidate:kric:urban-rail-route-stop:I4108:27"
"ambiguous","low","I4108","1201","중랑역","","","","candidate:kric:urban-rail-station:I4108:1201:row-949 | candidate:kric:urban-rail-station:I4108:1201:row-950","ambiguous-exact-code-match","candidate:kric:urban-rail-route-stop:I4108:28"
"ambiguous","low","I4108","1202","상봉역","","","","candidate:kric:urban-rail-station:I4108:1202:row-521 | candidate:kric:urban-rail-station:I4108:1202:row-523","ambiguous-exact-code-match","candidate:kric:urban-rail-route-stop:I4108:29"
"exact","high","I4108","1203","망우역","1203","망우역","candidate:kric:urban-rail-station:I4108:1203:row-360","candidate:kric:urban-rail-station:I4108:1203:row-360","","candidate:kric:urban-rail-route-stop:I4108:30"
"exact","high","I4108","1204","양원역","1204","양원역","candidate:kric:urban-rail-station:I4108:1204:row-733","candidate:kric:urban-rail-station:I4108:1204:row-733","","candidate:kric:urban-rail-route-stop:I4108:31"
"exact","high","I4108","1205","구리역","1205","구리역","candidate:kric:urban-rail-station:I4108:1205:row-129","candidate:kric:urban-rail-station:I4108:1205:row-129","","candidate:kric:urban-rail-route-stop:I4108:32"
"exact","high","I4108","1206","도농역","1206","도농역","candidate:kric:urban-rail-station:I4108:1206:row-280","candidate:kric:urban-rail-station:I4108:1206:row-280","","candidate:kric:urban-rail-route-stop:I4108:33"
"exact","high","I4108","1207","양정역","1207","양정역","candidate:kric:urban-rail-station:I4108:1207:row-738","candidate:kric:urban-rail-station:I4108:1207:row-738","","candidate:kric:urban-rail-route-stop:I4108:34"
"exact","high","I4108","1208","덕소역","1208","덕소역","candidate:kric:urban-rail-station:I4108:1208:row-272","candidate:kric:urban-rail-station:I4108:1208:row-272","","candidate:kric:urban-rail-route-stop:I4108:35"
"exact","high","I4108","1209","도심역","1209","도심역","candidate:kric:urban-rail-station:I4108:1209:row-286","candidate:kric:urban-rail-station:I4108:1209:row-286","","candidate:kric:urban-rail-route-stop:I4108:36"
"exact","high","I4108","1210","팔당역","1210","팔당역","candidate:kric:urban-rail-station:I4108:1210:row-1037","candidate:kric:urban-rail-station:I4108:1210:row-1037","","candidate:kric:urban-rail-route-stop:I4108:37"
"exact","high","I4108","1211","운길산역","1211","운길산역","candidate:kric:urban-rail-station:I4108:1211:row-820","candidate:kric:urban-rail-station:I4108:1211:row-820","","candidate:kric:urban-rail-route-stop:I4108:38"
"exact","high","I4108","1212","양수역","1212","양수역","candidate:kric:urban-rail-station:I4108:1212:row-732","candidate:kric:urban-rail-station:I4108:1212:row-732","","candidate:kric:urban-rail-route-stop:I4108:39"
"exact","high","I4108","1213","신원역","1213","신원역","candidate:kric:urban-rail-station:I4108:1213:row-683","candidate:kric:urban-rail-station:I4108:1213:row-683","","candidate:kric:urban-rail-route-stop:I4108:40"
"exact","high","I4108","1214","국수역","1214","국수역","candidate:kric:urban-rail-station:I4108:1214:row-142","candidate:kric:urban-rail-station:I4108:1214:row-142","","candidate:kric:urban-rail-route-stop:I4108:41"
"exact","high","I4108","1215","아신역","1215","아신역","candidate:kric:urban-rail-station:I4108:1215:row-707","candidate:kric:urban-rail-station:I4108:1215:row-707","","candidate:kric:urban-rail-route-stop:I4108:42"
"exact","high","I4108","1216","오빈역","1216","오빈역","candidate:kric:urban-rail-station:I4108:1216:row-785","candidate:kric:urban-rail-station:I4108:1216:row-785","","candidate:kric:urban-rail-route-stop:I4108:43"
"exact","high","I4108","1217","양평역","1217","양평역","candidate:kric:urban-rail-station:I4108:1217:row-744","candidate:kric:urban-rail-station:I4108:1217:row-744","","candidate:kric:urban-rail-route-stop:I4108:44"
"exact","high","I4108","1218","원덕역","1218","원덕역","candidate:kric:urban-rail-station:I4108:1218:row-830","candidate:kric:urban-rail-station:I4108:1218:row-830","","candidate:kric:urban-rail-route-stop:I4108:45"
"exact","high","I4108","1219","용문역","1219","용문역","candidate:kric:urban-rail-station:I4108:1219:row-812","candidate:kric:urban-rail-station:I4108:1219:row-812","","candidate:kric:urban-rail-route-stop:I4108:46"
"exact","high","I4108","1220","지평역","1220","지평역","candidate:kric:urban-rail-station:I4108:1220:row-969","candidate:kric:urban-rail-station:I4108:1220:row-969","","candidate:kric:urban-rail-route-stop:I4108:47"
"exact","high","I4102","1014","청량리역","1014","청량리역","candidate:kric:urban-rail-station:I4102:1014:row-991","candidate:kric:urban-rail-station:I4102:1014:row-991","","candidate:kric:urban-rail-route-stop:I4102:1"
"exact","high","I4102","1015","회기역","1015","회기역","candidate:kric:urban-rail-station:I4102:1015:row-1091","candidate:kric:urban-rail-station:I4102:1015:row-1091","","candidate:kric:urban-rail-route-stop:I4102:2"
"exact","high","I4102","1016","외대앞역","1016","외대앞역","candidate:kric:urban-rail-station:I4102:1016:row-806","candidate:kric:urban-rail-station:I4102:1016:row-806","","candidate:kric:urban-rail-route-stop:I4102:3"
"exact","high","I4102","1017","신이문역","1017","신이문역","candidate:kric:urban-rail-station:I4102:1017:row-684","candidate:kric:urban-rail-station:I4102:1017:row-684","","candidate:kric:urban-rail-route-stop:I4102:4"
"exact","high","I4102","1018","석계역","1018","석계역","candidate:kric:urban-rail-station:I4102:1018:row-563","candidate:kric:urban-rail-station:I4102:1018:row-563","","candidate:kric:urban-rail-route-stop:I4102:5"
"exact","high","I4102","1019","광운대역","1019","광운대역","candidate:kric:urban-rail-station:I4102:1019:row-110","candidate:kric:urban-rail-station:I4102:1019:row-110","","candidate:kric:urban-rail-route-stop:I4102:6"
"exact","high","I4102","1020","월계역","1020","월계역","candidate:kric:urban-rail-station:I4102:1020:row-836","candidate:kric:urban-rail-station:I4102:1020:row-836","","candidate:kric:urban-rail-route-stop:I4102:7"
"exact","high","I4102","1021","녹천역","1021","녹천역","candidate:kric:urban-rail-station:I4102:1021:row-217","candidate:kric:urban-rail-station:I4102:1021:row-217","","candidate:kric:urban-rail-route-stop:I4102:8"
"exact","high","I4102","1022","창동역","1022","창동역","candidate:kric:urban-rail-station:I4102:1022:row-976","candidate:kric:urban-rail-station:I4102:1022:row-976","","candidate:kric:urban-rail-route-stop:I4102:9"
"exact","high","I4102","1901","방학역","1901","방학역","candidate:kric:urban-rail-station:I4102:1901:row-419","candidate:kric:urban-rail-station:I4102:1901:row-419","","candidate:kric:urban-rail-route-stop:I4102:10"
"exact","high","I4102","1902","도봉역","1902","도봉역","candidate:kric:urban-rail-station:I4102:1902:row-282","candidate:kric:urban-rail-station:I4102:1902:row-282","","candidate:kric:urban-rail-route-stop:I4102:11"
"exact","high","I4102","1903","도봉산역","1903","도봉산역","candidate:kric:urban-rail-station:I4102:1903:row-283","candidate:kric:urban-rail-station:I4102:1903:row-283","","candidate:kric:urban-rail-route-stop:I4102:12"
"exact","high","I4102","1904","망월사역","1904","망월사역","candidate:kric:urban-rail-station:I4102:1904:row-362","candidate:kric:urban-rail-station:I4102:1904:row-362","","candidate:kric:urban-rail-route-stop:I4102:13"
"exact","high","I4102","1905","회룡역","1905","회룡역","candidate:kric:urban-rail-station:I4102:1905:row-1093","candidate:kric:urban-rail-station:I4102:1905:row-1093","","candidate:kric:urban-rail-route-stop:I4102:14"
"exact","high","I4102","1906","의정부역","1906","의정부역","candidate:kric:urban-rail-station:I4102:1906:row-858","candidate:kric:urban-rail-station:I4102:1906:row-858","","candidate:kric:urban-rail-route-stop:I4102:15"
"exact","high","I4102","1907","가능역","1907","가능역","candidate:kric:urban-rail-station:I4102:1907:row-3","candidate:kric:urban-rail-station:I4102:1907:row-3","","candidate:kric:urban-rail-route-stop:I4102:16"
"exact","high","I4102","1908","녹양역","1908","녹양역","candidate:kric:urban-rail-station:I4102:1908:row-216","candidate:kric:urban-rail-station:I4102:1908:row-216","","candidate:kric:urban-rail-route-stop:I4102:17"
"exact","high","I4102","1909","양주역","1909","양주역","candidate:kric:urban-rail-station:I4102:1909:row-739","candidate:kric:urban-rail-station:I4102:1909:row-739","","candidate:kric:urban-rail-route-stop:I4102:18"
"exact","high","I4102","1910","덕계역","1910","덕계역","candidate:kric:urban-rail-station:I4102:1910:row-270","candidate:kric:urban-rail-station:I4102:1910:row-270","","candidate:kric:urban-rail-route-stop:I4102:19"
"exact","high","I4102","1911","덕정역","1911","덕정역","candidate:kric:urban-rail-station:I4102:1911:row-273","candidate:kric:urban-rail-station:I4102:1911:row-273","","candidate:kric:urban-rail-route-stop:I4102:20"
"exact","high","I4102","1912","지행역","1912","지행역","candidate:kric:urban-rail-station:I4102:1912:row-970","candidate:kric:urban-rail-station:I4102:1912:row-970","","candidate:kric:urban-rail-route-stop:I4102:21"
"exact","high","I4102","1913","동두천중앙역","1913","동두천중앙역","candidate:kric:urban-rail-station:I4102:1913:row-307","candidate:kric:urban-rail-station:I4102:1913:row-307","","candidate:kric:urban-rail-route-stop:I4102:22"
"exact","high","I4102","1914","보산역","1914","보산역","candidate:kric:urban-rail-station:I4102:1914:row-448","candidate:kric:urban-rail-station:I4102:1914:row-448","","candidate:kric:urban-rail-route-stop:I4102:23"
"exact","high","I4102","1915","동두천역","1915","동두천역","candidate:kric:urban-rail-station:I4102:1915:row-306","candidate:kric:urban-rail-station:I4102:1915:row-306","","candidate:kric:urban-rail-route-stop:I4102:24"
"exact","high","I4102","1916","소요산역","1916","소요산역","candidate:kric:urban-rail-station:I4102:1916:row-601","candidate:kric:urban-rail-station:I4102:1916:row-601","","candidate:kric:urban-rail-route-stop:I4102:25"
"exact","high","I4102","1917","청산역","1917","청산역","candidate:kric:urban-rail-station:I4102:1917:row-995","candidate:kric:urban-rail-station:I4102:1917:row-995","","candidate:kric:urban-rail-route-stop:I4102:26"
"exact","high","I4102","1918","전곡역","1918","전곡역","candidate:kric:urban-rail-station:I4102:1918:row-912","candidate:kric:urban-rail-station:I4102:1918:row-912","","candidate:kric:urban-rail-route-stop:I4102:27"
"exact","high","I4102","1919","연천역","1919","연천역","candidate:kric:urban-rail-station:I4102:1919:row-764","candidate:kric:urban-rail-station:I4102:1919:row-764","","candidate:kric:urban-rail-route-stop:I4102:28"
"exact","high","I1101","1813","구일역","1813","구일역","candidate:kric:urban-rail-station:I1101:1813:row-139","candidate:kric:urban-rail-station:I1101:1813:row-139","","candidate:kric:urban-rail-route-stop:I1101:1"
"exact","high","I1101","1801","개봉역","1801","개봉역","candidate:kric:urban-rail-station:I1101:1801:row-42","candidate:kric:urban-rail-station:I1101:1801:row-42","","candidate:kric:urban-rail-route-stop:I1101:2"
"exact","high","I1101","1802","오류동역","1802","오류동역","candidate:kric:urban-rail-station:I1101:1802:row-781","candidate:kric:urban-rail-station:I1101:1802:row-781","","candidate:kric:urban-rail-route-stop:I1101:3"
"exact","high","I1101","1821","온수역","1821","온수역","candidate:kric:urban-rail-station:I1101:1821:row-793","candidate:kric:urban-rail-station:I1101:1821:row-793","","candidate:kric:urban-rail-route-stop:I1101:4"
"exact","high","I1101","1803","역곡역","1803","역곡역","candidate:kric:urban-rail-station:I1101:1803:row-755","candidate:kric:urban-rail-station:I1101:1803:row-755","","candidate:kric:urban-rail-route-stop:I1101:5"
"name-based","medium","I1101","1814","소사역","4804","소사역","candidate:kric:urban-rail-station:I1101:4804:row-599","candidate:kric:urban-rail-station:I1101:4804:row-599","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:I1101:6"
"exact","high","I1101","1804","부천역","1804","부천역","candidate:kric:urban-rail-station:I1101:1804:row-469","candidate:kric:urban-rail-station:I1101:1804:row-469","","candidate:kric:urban-rail-route-stop:I1101:7"
"exact","high","I1101","1822","중동역","1822","중동역","candidate:kric:urban-rail-station:I1101:1822:row-947","candidate:kric:urban-rail-station:I1101:1822:row-947","","candidate:kric:urban-rail-route-stop:I1101:8"
"exact","high","I1101","1805","송내역","1805","송내역","candidate:kric:urban-rail-station:I1101:1805:row-605","candidate:kric:urban-rail-station:I1101:1805:row-605","","candidate:kric:urban-rail-route-stop:I1101:9"
"exact","high","I1101","1815","부개역","1815","부개역","candidate:kric:urban-rail-station:I1101:1815:row-458","candidate:kric:urban-rail-station:I1101:1815:row-458","","candidate:kric:urban-rail-route-stop:I1101:10"
"exact","high","I1101","1806","부평역","1806","부평역","candidate:kric:urban-rail-station:I1101:1806:row-473","candidate:kric:urban-rail-station:I1101:1806:row-473","","candidate:kric:urban-rail-route-stop:I1101:11"
"exact","high","I1101","1807","백운역","1807","백운역","candidate:kric:urban-rail-station:I1101:1807:row-427","candidate:kric:urban-rail-station:I1101:1807:row-427","","candidate:kric:urban-rail-route-stop:I1101:12"
"exact","high","I1101","1808","동암역","1808","동암역","candidate:kric:urban-rail-station:I1101:1808:row-318","candidate:kric:urban-rail-station:I1101:1808:row-318","","candidate:kric:urban-rail-route-stop:I1101:13"
"exact","high","I1101","1816","간석역","1816","간석역","candidate:kric:urban-rail-station:I1101:1816:row-19","candidate:kric:urban-rail-station:I1101:1816:row-19","","candidate:kric:urban-rail-route-stop:I1101:14"
"ambiguous","low","I1101","1809","주안역","","","","candidate:kric:urban-rail-station:I1101:1809:row-937 | candidate:kric:urban-rail-station:I1101:1809:row-940","ambiguous-exact-code-match","candidate:kric:urban-rail-route-stop:I1101:15"
"exact","high","I1101","1823","도화역","1823","도화역","candidate:kric:urban-rail-station:I1101:1823:row-288","candidate:kric:urban-rail-station:I1101:1823:row-288","","candidate:kric:urban-rail-route-stop:I1101:16"
"exact","high","I1101","1810","제물포역","1810","제물포역","candidate:kric:urban-rail-station:I1101:1810:row-925","candidate:kric:urban-rail-station:I1101:1810:row-925","","candidate:kric:urban-rail-route-stop:I1101:17"
"exact","high","I1101","1817","도원역","1817","도원역","candidate:kric:urban-rail-station:I1101:1817:row-287","candidate:kric:urban-rail-station:I1101:1817:row-287","","candidate:kric:urban-rail-route-stop:I1101:18"
"exact","high","I1101","1811","동인천역","1811","동인천역","candidate:kric:urban-rail-station:I1101:1811:row-322","candidate:kric:urban-rail-station:I1101:1811:row-322","","candidate:kric:urban-rail-route-stop:I1101:19"
"exact","high","I1101","1812","인천역","1812","인천역","candidate:kric:urban-rail-station:I1101:1812:row-872","candidate:kric:urban-rail-station:I1101:1812:row-872","","candidate:kric:urban-rail-route-stop:I1101:20"
"name-based","medium","I4101","1001","서울역","0133","서울역","candidate:kric:urban-rail-station:I4101:0133:row-554","candidate:kric:urban-rail-station:I4101:0133:row-554","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:I4101:1"
"exact","high","I4101","1002","남영역","1002","남영역","candidate:kric:urban-rail-station:I4101:1002:row-194","candidate:kric:urban-rail-station:I4101:1002:row-194","","candidate:kric:urban-rail-route-stop:I4101:2"
"exact","high","I4101","1003","용산역","1003","용산역","candidate:kric:urban-rail-station:I4101:1003:row-813","candidate:kric:urban-rail-station:I4101:1003:row-813","","candidate:kric:urban-rail-route-stop:I4101:3"
"exact","high","I4101","1004","노량진역","1004","노량진역","candidate:kric:urban-rail-station:I4101:1004:row-207","candidate:kric:urban-rail-station:I4101:1004:row-207","","candidate:kric:urban-rail-route-stop:I4101:4"
